article	token	tfidf
69180	dehli	0.02327053
69180	indo	0.02327053
69180	mathematic	0.02327053
69180	tata	0.02327053
69180	fundamental	0.02327053
69180	bombay	0.02327053
69180	kanpur	0.02327053
71358	estaca	0.02327053
72395	prospect	0.02327053
67794	gaspillage	0.02327974
67391	45	0.02330393
67800	arabidopsi	0.02337877
67800	thaliana	0.02337877
67800	galvestin	0.02337877
67800	mgd1	0.02337877
68645	atopica	0.02337877
76508	appareiller	0.02337877
75790	thomas	0.02341507
75790	danguin	0.02341507
75790	grasse	0.02341507
68384	séminair	0.02347151
67554	2d	0.02347452
71839	autodirecteurs	0.02348801
71839	missile	0.02348801
71839	insb	0.02348801
71839	antimonure	0.02348801
71839	qwip	0.02348801
71839	quantum	0.02348801
71839	well	0.02348801
71839	infrared	0.02348801
71839	photodetector	0.02348801
71839	photodétecteur	0.02348801
71839	ingaa	0.02348801
71839	arséniure	0.02348801
71839	gie	0.02348801
71839	alcatel	0.02348801
71839	lucent	0.02348801
71839	maîtrisant	0.02348801
74175	militant	0.02348801
74175	bauc	0.02348801
74175	recteur	0.02348801
74175	copenhague	0.02348801
74744	cheveux	0.02348801
70918	résection	0.02350914
68641	fibre	0.02351757
68646	tracker	0.02363361
68646	parkinsonien	0.02363361
67390	peptid	0.02367379
69816	incertitude	0.02369296
69815	shna	0.02370960
67799	mobilité	0.02371512
70428	sophie	0.02371700
70428	nicklaus	0.02371700
70425	phéromone	0.02375187
71363	25èm	0.02375885
67557	chain	0.02378244
69537	peyn	0.02382197
69537	journalier	0.02382197
69537	index	0.02382197
73687	bourget	0.02382197
73687	traitante	0.02382197
67385	méthanisation	0.02383146
67798	andré	0.02389173
67387	try	0.02393541
67387	compiler	0.02393541
71366	gaspiller	0.02393541
71366	lhoste	0.02393541
71366	pérenne	0.02393541
71366	régal	0.02393541
68274	hollande	0.02395900
75789	stratosphère	0.02399253
67385	digestion	0.02404993
67385	biocarburer	0.02404993
67385	biocore	0.02404993
69183	escherichier	0.02404993
69183	coli	0.02404993
69183	azoture	0.02404993
75068	manufacturing	0.02404993
73684	auroy	0.02413240
68283	puit	0.02416350
67383	lirmm	0.02416555
71361	caler	0.02416555
71361	enser	0.02416555
71361	chapelle	0.02416555
71361	rwth	0.02416555
73689	francin	0.02416555
73689	prédéfini	0.02416555
70752	caoutchouc	0.02416676
69184	osseux	0.02416752
67939	mégha	0.02419089
67940	lill	0.02422285
72633	aldebaran	0.02428230
72633	marius	0.02428230
72633	lavet	0.02428230
72633	nao	0.02428230
73882	gadzartz	0.02440017
73882	gars	0.02440017
73882	exerçant	0.02440017
73882	facette	0.02440017
73882	7000	0.02440017
73882	1963	0.02440017
73882	renouveau	0.02440017
73882	égalité	0.02440017
74752	étoiler	0.02440017
67799	obésité	0.02440227
67388	présur	0.02445954
72119	rotor	0.02446197
73187	rhenovier	0.02446246
67940	isen	0.02446585
72116	microdomaine	0.02447939
71837	martin	0.02448247
74168	irfm	0.02449518
68390	morphologie	0.02451920
68390	congélation	0.02451920
68390	antigel	0.02451920
67943	noyal	0.02452835
71357	équine	0.02459117
73691	oslo	0.02463939
73691	eccp	0.02463939
73691	tumoral	0.02463939
73691	companie	0.02463939
73691	presentation	0.02463939
67804	option	0.02469099
73877	extrait	0.02470622
73184	pltp	0.02478518
68641	chirurgie	0.02480847
70914	hpc	0.02484691
73877	gervai	0.02493271
73183	polar	0.02494509
73183	circle	0.02494509
71616	résorbables	0.02500714
71616	cardiologie	0.02500714
71616	thoracique	0.02500714
71616	tm	0.02500714
71616	implantologie	0.02500714
67795	chaire	0.02505116
68391	chamard	0.02513218
70753	34	0.02513218
70753	privé	0.02513218
70753	concurrentiel	0.02513218
73683	pomey	0.02513218
73683	gypti	0.02513218
68392	juridique	0.02514987
69181	sismologique	0.02525847
69181	géodésique	0.02525847
69181	sismicité	0.02525847
74749	commelin	0.02525847
70421	rer	0.02530085
67561	pride	0.02532525
67561	solidaire	0.02532525
69183	fluorescent	0.02537764
69534	reformulé	0.02538604
70922	redoutable	0.02538604
70922	monod	0.02538604
70922	bristol	0.02538604
70922	rockefeller	0.02538604
70922	tcr	0.02538604
70922	nanomanipulation	0.02538604
70922	réparer	0.02538604
73688	convection	0.02538604
68643	screening	0.02542500
71839	indium	0.02543204
72634	lactalis	0.02543743
73690	partenarial	0.02545771
73876	carrefour	0.02552011
68278	eco	0.02555251
68646	parkinson	0.02556284
75069	optifel	0.02557982
75069	renard	0.02557982
68386	eurohorc	0.02564508
68386	heads	0.02564508
68386	dissoudre	0.02564508
68386	foundation	0.02564508
68386	esf	0.02564508
68386	boyle	0.02564508
68386	economic	0.02564508
68386	esrc	0.02564508
68386	uk	0.02564508
68386	rcuk	0.02564508
68386	syrota	0.02564508
68386	comiter	0.02564508
68646	dyskinésie	0.02564508
68646	saccade	0.02564508
70425	bombyx	0.02564508
73883	accueille	0.02564508
73883	gcn	0.02564508
73883	irc	0.02564508
67385	algue	0.02565787
67797	airbus	0.02580443
67389	silencieux	0.02582513
67391	huile	0.02583034
74176	expérimenter	0.02590750
68889	ensg	0.02590946
68889	pénètr	0.02590946
68889	trame	0.02590946
68889	clas	0.02590946
68889	allocution	0.02590946
68889	wolton	0.02590946
70429	néfaste	0.02590946
70429	manuscrit	0.02590946
67391	accumulation	0.02595534
75459	cetp	0.02597641
68274	marteau	0.02604371
70163	mirim	0.02608876
67555	habeat	0.02617935
70917	repeuplement	0.02617935
70917	spécimen	0.02617935
70917	captivité	0.02617935
71612	biomimétique	0.02617935
71845	mutualiser	0.02617935
71845	acv	0.02617935
73436	moltech	0.02617935
73436	anjou	0.02617935
74173	spaghetti	0.02617935
67555	questionnair	0.02619104
70169	atee	0.02619840
67068	espci	0.02626186
69539	bleu	0.02627340
68644	nanoparticule	0.02631551
68642	min	0.02644980
68280	façonnabl	0.02645492
68280	vitreux	0.02645492
68280	cyril	0.02645492
68280	frésillon	0.02645492
69812	genosol	0.02659490
72115	mamba	0.02659490
67390	panel	0.02663562
69814	fraunhofer	0.02673636
69814	device	0.02673636
69814	erlangen	0.02673636
74451	gabriel	0.02673636
74451	sirat	0.02673636
68274	pompier	0.02675641
69183	artificiel	0.02689360
75067	antibiotique	0.02692733
75065	livatag	0.02696585
72114	poughon	0.02702385
67945	forêt	0.02706712
73875	metz	0.02708209
75066	33ème	0.02712105
75066	inn	0.02712105
75066	ovation	0.02712105
74168	tokamak	0.02714743
72932	nalini	0.02716992
69178	ads	0.02724355
70163	galaxie	0.02724986
69185	villette	0.02731758
69185	redoubler	0.02731758
69185	expatrier	0.02731758
72122	nationaliter	0.02731758
72122	emm	0.02731758
72122	thésame	0.02731758
72122	tronic	0.02731758
72122	innoecho	0.02731758
72122	euron	0.02731758
72122	europ	0.02731758
68644	coller	0.02738942
68641	femtoseconde	0.02745522
67390	rayon	0.02749372
68387	infarctus	0.02749691
68387	myocarde	0.02749691
67383	robotique	0.02752842
73432	selle	0.02755721
67946	cosmetic	0.02756673
73684	polynésie	0.02757989
67385	simulateur	0.02760233
67386	dcn	0.02761778
68887	endocrinien	0.02761778
68887	tissulaire	0.02761778
68887	mollard	0.02761778
69541	speed	0.02761778
69541	project	0.02761778
72117	pédiatrique	0.02761778
73188	néon	0.02761778
73188	économiser	0.02761778
68383	think	0.02765999
68383	tank	0.02765999
71616	fsi	0.02768822
67392	infrarouge	0.02768828
68393	aéronef	0.02772980
70423	cermav	0.02777036
70423	copolymère	0.02777036
70423	polystyrène	0.02777036
70423	silicier	0.02777036
70423	cylindre	0.02777036
74170	coupe	0.02777036
68644	oxyde	0.02782952
71359	open	0.02789949
68883	mille	0.02792464
69816	pin	0.02792464
69816	sylvestre	0.02792464
70743	houle	0.02792464
72399	décantation	0.02792464
72399	flottation	0.02792464
72399	centrifugation	0.02792464
72399	ensemblier	0.02792464
74174	naco	0.02792464
74174	tribune	0.02792464
70914	technopol	0.02804303
67945	fontainebleau	0.02808064
67945	upec	0.02808064
74455	beuff	0.02808064
67386	batterie	0.02811323
74747	atomiser	0.02823840
74747	nanothinking	0.02823840
74747	photographie	0.02823840
74747	fich	0.02823840
74747	actualisée	0.02823840
67557	réfrigérateur	0.02826684
67803	forum	0.02840015
74169	foulon	0.02847839
70428	opalin	0.02854763
68278	east	0.02855929
68278	ecnu	0.02855929
68278	processe	0.02855929
68278	épuisement	0.02855929
70745	gilbert	0.02855929
67798	allaert	0.02864066
67556	déficience	0.02866788
69538	associent	0.02872249
67558	tensioactive	0.02888756
67558	hydroxy	0.02888756
67558	stéarique	0.02888756
67558	micelle	0.02888756
70914	genci	0.02888756
67801	traumatisme	0.02897910
76209	ipso	0.02899866
67388	coagulant	0.02900341
67945	computational	0.02906399
67561	nice	0.02906671
70744	disque	0.02911063
70744	entraînement	0.02911063
67797	roulage	0.02911277
70168	esiee	0.02917577
70422	ensam	0.02919875
67943	exotique	0.02922346
67943	gsi	0.02922346
67943	msu	0.02922346
67943	riken	0.02922346
67943	placera	0.02922346
67943	supraconducteur	0.02922346
68886	plexigla	0.02922346
68886	fracture	0.02922346
70919	poutre	0.02922346
71621	vallett	0.02922346
68389	plaine	0.02932197
73876	berthet	0.02933717
68644	brin	0.02935530
72934	amplificateur	0.02939436
72938	biomédicament	0.02939436
69817	pphd	0.02942229
72935	procervix	0.02945177
68640	liten	0.02946681
72400	vitrine	0.02954169
67946	to	0.02956727
67946	cbb	0.02956727
67946	2è	0.02956727
70428	publiquement	0.02956727
70428	psychosocial	0.02956727
67389	epsztein	0.02968367
67389	hippocamp	0.02968367
67938	darwinienne	0.02974222
67557	emballage	0.02976423
70745	chrono	0.02984082
71620	genopole	0.02991926
71620	ifris	0.02991926
71620	intitulée	0.02991926
76513	écoproduit	0.02991926
68388	mercur	0.02994368
69540	landauer	0.03003846
69540	bill	0.03003846
69540	piège	0.03003846
70422	rizlene	0.03013450
76208	dangla	0.03015861
68278	umi	0.03016646
72118	pureter	0.03027973
72632	palmivor	0.03027973
72632	paysandisia	0.03027973
72632	archon	0.03027973
72632	androconie	0.03027973
74171	t2	0.03046324
69539	cyan	0.03052491
72932	mathématicienn	0.03056616
73683	verne	0.03060943
70168	ccip	0.03064900
70168	bioscience	0.03064900
70168	isb	0.03064900
72937	igpsc	0.03064900
76207	nist	0.03064900
68283	lecture	0.03070284
69817	phenome	0.03070801
69813	moustiqu	0.03074272
70166	microcapsule	0.03074272
72393	cemafroid	0.03074272
69542	14ème	0.03083703
69542	patrie	0.03083703
68643	alabouvette	0.03087491
68643	agrène	0.03087491
68888	francophone	0.03089548
70166	capsule	0.03089732
68388	protecteur	0.03090022
68388	contaminer	0.03090022
68278	pétrole	0.03090229
73689	alpespace	0.03093082
76206	jordi	0.03093191
76206	ballester	0.03093191
76206	novice	0.03093191
68277	foi	0.03101761
70748	photonique	0.03101783
70163	telescope	0.03102281
71615	acare	0.03102738
71615	no	0.03102738
71615	perçu	0.03102738
72119	stator	0.03102738
73684	gabon	0.03102738
67946	parfumerie	0.03114555
67794	marion	0.03115559
67794	guillou	0.03115559
67794	matheron	0.03115559
73183	km2	0.03118136
70915	edwige	0.03128487
70915	bonnevie	0.03128487
67556	di	0.03141337
68283	équation	0.03141522
68888	bru	0.03141522
68888	astronautique	0.03141522
73881	megève	0.03141522
73881	éphémère	0.03141522
73689	sporaltec	0.03141868
74167	sunaéro	0.03147142
68387	vin	0.03178089
68644	microsystème	0.03181288
72637	chapdaniel	0.03181288
69186	isolant	0.03190688
70162	virtuel	0.03199745
67941	élit	0.03201551
67941	supportant	0.03201551
70918	endoscopique	0.03201551
67389	intrinsèque	0.03221497
76512	cassis	0.03222074
67939	indian	0.03232323
68273	benoit	0.03238682
67557	froid	0.03243319
74752	haumont	0.03253356
68640	alterner	0.03263919
69184	neurotransmetteur	0.03263919
69184	circulant	0.03263919
69184	ostéoclaste	0.03263919
70424	euclid	0.03263919
72113	revellin	0.03263919
72113	falcoz	0.03263919
71612	cimer	0.03272419
71612	injectable	0.03272419
71612	sylvaine	0.03272419
71612	jacquart	0.03272419
70165	drone	0.03290554
72120	perfume	0.03306865
72120	conditionneur	0.03306865
72120	pouls	0.03306865
72120	apparue	0.03306865
72120	speaker	0.03306865
72120	traiteront	0.03306865
72629	ingérop	0.03318433
69812	ranjard	0.03324362
67391	membranaire	0.03324996
67941	mécatronique	0.03346747
67797	détailler	0.03350957
67797	roue	0.03350957
75792	ieh	0.03365916
68883	voilier	0.03371657
69821	tourte	0.03381010
76509	emmanuell	0.03381010
67390	lanréotid	0.03396240
68639	psa	0.03402310
68884	corse	0.03417054
73187	rhepatch	0.03419344
76514	rmt	0.03419344
76514	propack	0.03419344
76514	pti	0.03419344
76514	alimentec	0.03419344
72934	photonic	0.03430424
73685	urbano	0.03433357
68886	fissure	0.03434753
67795	trystram	0.03450642
74454	debry	0.03458556
74454	bague	0.03458556
70426	em2c	0.03466507
74450	dt	0.03472494
74750	morceal	0.03474494
70163	jwst	0.03478502
72936	marocain	0.03490580
73431	vircopal	0.03490580
69819	granulaire	0.03506815
76508	auditif	0.03506815
75460	biopuce	0.03514990
75460	comanche	0.03514990
75460	coquill	0.03514990
71614	nahum	0.03525556
73186	cherenkov	0.03539743
73884	mechatronic	0.03539743
73884	meeting	0.03539743
68639	citroën	0.03551295
72634	emac	0.03561240
74176	novaqt	0.03564848
76515	cyceron	0.03564848
74168	tore	0.03584621
74168	supra	0.03584621
67068	montagn	0.03588627
67387	trait	0.03590311
75464	depo	0.03590311
75464	c2ma	0.03590311
70751	award	0.03606430
75068	emc2	0.03607489
75068	technocampu	0.03607489
70166	textile	0.03608134
72394	cayot	0.03616140
68638	exawatt	0.03619861
67561	novachim	0.03642344
67561	trimatec	0.03642344
67561	valrose	0.03642344
67561	respective	0.03642344
68889	sig	0.03644362
75457	bachelier	0.03651164
72397	bore	0.03655589
68644	combustion	0.03656915
67388	coagulante	0.03668931
68641	jerphagnon	0.03668931
68641	fabry	0.03668931
68641	graduate	0.03668931
68641	f	0.03668931
67554	transistor	0.03673111
73186	cosmique	0.03674390
68390	devill	0.03677879
72933	taxibot	0.03677879
70167	nanofil	0.03678691
67799	sarcopéniqu	0.03681987
75066	ecolab	0.03689821
70752	workshops	0.03695908
70752	networking	0.03695908
70752	plasturgist	0.03695908
76213	feillet	0.03719350
71838	noaa	0.03723285
73189	lem	0.03723285
73189	phea	0.03723285
71845	matiner	0.03724362
73183	oceans	0.03741763
67071	allenvi	0.03750292
75462	encapsulation	0.03751071
75462	poncelet	0.03751071
75458	muraill	0.03755074
68391	diffraction	0.03769826
67388	actiler	0.03772155
72114	disasolar	0.03783338
74749	ec6	0.03788770
69177	veger	0.03797790
67801	100b	0.03807905
71618	arp	0.03807905
71618	parasite	0.03807905
74452	bioinformatique	0.03807905
67556	med23	0.03822384
67556	transcription	0.03822384
70920	tsinghua	0.03836973
71843	lidocaine	0.03836973
72121	3bcar	0.03836973
72121	nanobiotechnologie	0.03836973
72121	gazéification	0.03836973
67797	rouler	0.03838240
70166	huilier	0.03842840
68387	latruffe	0.03849567
67799	biophytis	0.03852565
67940	it	0.03856152
68392	monnet	0.03866489
68392	idest	0.03866489
73438	elevator	0.03866489
73438	speech	0.03866489
71621	insulaire	0.03896461
71621	holothurie	0.03896461
71841	oculomoteur	0.03896461
70164	nausicaa	0.03904129
72636	apprenti	0.03904714
68274	colasse	0.03906556
67561	pass	0.03907397
69817	phénotypage	0.03916761
70747	colorer	0.03920393
70917	dordogne	0.03926902
72935	genticel	0.03926902
73433	calédonien	0.03926902
73433	calédonie	0.03926902
73880	cryosat	0.03947462
73880	smos	0.03947462
74744	ccrt	0.03948284
73430	goubet	0.03957823
71612	oréal	0.03965333
73184	vitamine	0.03965629
68385	microalgue	0.03985484
67392	assocation	0.03989234
67392	chimiométrique	0.03989234
67392	discrimination	0.03989234
67392	prétraitement	0.03989234
67392	spectroscopique	0.03989234
72629	bugat	0.03989234
73690	jri	0.03989234
73690	structurelle	0.03989234
69814	wisea	0.04010454
75791	robotisée	0.04021148
75791	doigt	0.04021148
67390	nanotube	0.04034637
67944	vassivièr	0.04053577
74752	mar	0.04066695
72116	radeau	0.04079899
72116	raft	0.04079899
69178	guinevere	0.04086533
67800	pollen	0.04115698
67804	landowner	0.04120029
67804	organization	0.04120029
67804	elo	0.04120029
67804	saf	0.04120029
67804	syngenter	0.04120029
68384	infectiologie	0.04120029
76516	33èmes	0.04120029
76516	aromatisation	0.04120029
68638	izest	0.04136984
68887	tétée	0.04142666
72117	infantile	0.04142666
70752	plasturgie	0.04148840
67797	hambourg	0.04150825
74170	mile	0.04165554
70743	flottante	0.04188696
72636	exercent	0.04188696
72636	bodet	0.04188696
72634	glucide	0.04191955
70170	show	0.04202433
67945	sénart	0.04212097
67945	knowledg	0.04212097
67945	lissi	0.04212097
73184	lipoprotéine	0.04219537
67796	sari	0.04223895
68393	inovsy	0.04223895
70748	optoélectronique	0.04223895
75063	retorik	0.04228972
75063	davi	0.04228972
75457	bachelor	0.04259691
71837	laurier	0.04271758
74169	fiju	0.04271758
74169	raisol	0.04271758
75788	visualisation	0.04271758
68889	lettre	0.04275035
74453	épileptique	0.04277817
75070	polythiophène	0.04283894
72115	toxine	0.04284901
67940	rééducation	0.04296098
69182	phénoarch	0.04308373
69538	cantogether	0.04308373
75065	bioalliance	0.04314537
67385	biogaz	0.04317553
67942	ionosphérique	0.04333134
69542	aerocampus	0.04348091
71843	venin	0.04352599
73183	expédition	0.04365390
70919	igm	0.04383519
68393	hélicoptère	0.04396548
73879	gst	0.04398131
72938	assise	0.04409154
72938	mabimprov	0.04409154
68390	céramique	0.04413038
69819	society	0.04441422
68884	myrt	0.04461333
70164	sea	0.04461333
70164	blue	0.04461333
68646	eyebrain	0.04494009
67802	adn	0.04505944
75466	17ème	0.04528320
67944	ensta	0.04536710
72632	patte	0.04541960
72632	femelle	0.04541960
72631	besnard	0.04545872
76207	trustinsoft	0.04597349
71363	hydraulique	0.04607217
69542	rassemblement	0.04625554
69542	rihb	0.04625554
74457	rival	0.04632659
69536	sport	0.04637194
69180	ifcam	0.04654107
69180	bangalore	0.04654107
71358	officier	0.04654107
71615	haider	0.04654107
69185	estp	0.04661886
67800	galactolipide	0.04675754
76508	arkamy	0.04675754
76211	ioi	0.04683014
73185	hugo	0.04702486
68385	hydrogène	0.04705888
68278	éco	0.04710125
68888	beihang	0.04712283
67946	packaging	0.04731578
69815	enterome	0.04741920
70751	futurotextile	0.04741920
75461	provepharm	0.04741920
67801	crânien	0.04759882
72637	demand	0.04771932
72637	supply	0.04771932
71366	bouffe	0.04787081
70918	dissection	0.04802327
73685	sensostat	0.04806700
69183	cadeau	0.04809986
74168	iter	0.04813676
67068	mathia	0.04833111
67068	fink	0.04833111
76512	vinneo	0.04833111
70425	papillon	0.04836497
